StationId,Latitude,Longitude,Elevation,Name,CountryCode
USC00118147,38.1167,-89.7167,163.1,SPARTA 1 W,US
USC00118184,39.8,-89.65,192.9,SPRINGFIELD WB CITY,US
USC00118186,39.7967,-89.6769,182.6,SPRINGFIELD #2,US
USC00118189,39.7667,-89.6,174.0,SPRINGFIELD 4 SE,US
USC00118192,42.4678,-88.2372,260.9,SPRING GROVE,US
USC00118194,41.0225,-87.7144,203.0,ST ANNE,US
USC00118199,41.9,-88.3167,244.4,ST. CHARLES,US
USC00118204,40.4928,-90.0469,190.5,ST DAVID,US
USC00118209,39.0333,-88.85,188.4,ST. ELMO,US
USC00118210,38.3581,-89.7131,129.5,ST LIBORY,US
USC00118219,38.4833,-88.3333,152.4,ST. PETER,US
USC00118222,40.3992,-89.2164,198.1,STANFORD 2S,US
USC00118229,39.05,-89.8,190.5,STAUNTON,US
USC00118248,38.0031,-89.6508,131.1,STEELEVILLE,US
USC00118254,41.8108,-89.0239,246.9,STEWARD 3S,US
USC00118278,41.8167,-87.75,195.1,STICKNEY W SIDE TREAT,US
USC00118293,42.3997,-89.9903,295.7,STOCKTON 3NNE,US
USC00118324,42.0256,-88.1783,249.6,STREAMWOOD,US
USC00118353,41.0906,-88.8161,184.7,STREATOR 2SE,US
USC00118386,39.6167,-88.6333,209.1,SULLIVAN,US
USC00118389,39.56,-88.6092,195.1,SULLIVAN 3S,US
USC00118419,38.7167,-87.8667,139.9,SUMNER,US
USC00118452,41.9833,-88.6833,256.0,SYCAMORE,US
USC00118460,40.3667,-90.4333,223.1,TABLE GROVE,US
USC00118491,39.5225,-89.2636,188.1,TAYLORVILLE 2SE,US
USC00118604,41.2667,-89.4667,195.1,TISKILWA 2 SE,US
USC00118630,41.0908,-89.8614,217.0,TOULON,US
USC00118634,39.0597,-87.6625,149.4,TRIMBLE 1E,US
USC00118684,39.7947,-88.2911,198.4,TUSCOLA,US
USC00118690,39.8,-88.2794,201.2,TUSCOLA #2,US
USC00118696,37.2686,-89.1647,104.9,ULLIN,US
USC00118740,40.0842,-88.2403,220.1,CHAMPAIGN 3S,US
USC00118742,40.1147,-88.2233,225.6,URBANA 2,US
USC00118745,40.0833,-88.2167,225.6,URBANA S AGRONOMY FARM,US
USC00118750,40.1167,-88.2333,217.9,URBANA ENG CAMPUS,US
USC00118756,41.3242,-88.9858,140.2,UTICA STARVED ROCK DAM,US
USC00118781,38.9578,-89.0953,149.4,VANDALIA,US
USC00118797,41.0389,-89.2289,221.6,VARNA,US
USC00118860,39.5061,-89.7689,205.7,VIRDEN,US
USC00118870,39.9494,-90.2083,185.9,VIRGINIA,US
USC00118916,41.5519,-89.5989,213.4,WALNUT,US
USC00118932,38.2133,-89.085,155.8,WALTONVILLE,US
USC00118976,40.35,-91.4333,149.0,WARSAW,US
USC00118990,40.6994,-89.4478,230.1,WASHINGTON 2 W,US
USC00119002,38.27,-90.2331,222.5,WATERLOO 6SW,US
USC00119010,41.765,-88.7561,240.8,WATERMAN 1 ESE,US
USC00119021,40.7831,-87.7372,191.1,WATSEKA PUBLIC WORKS,US
USC00119029,42.3492,-87.8828,213.4,WAUKEGAN,US
USC00119030,42.3606,-87.8186,198.1,WAUKEGAN #2,US
USC00119034,39.6833,-89.95,205.4,WAVERLY,US
USC00119040,38.35,-88.5833,134.1,WAYNE CITY 1 N,US
USC00119065,40.2272,-90.8994,182.9,WEINBERG KING SP,US
USC00119090,41.0667,-89.0667,210.3,WENONA,US
USC00119140,37.9,-88.8,146.0,WEST FRANKFORT 8 E,US
USC00119148,37.9136,-88.9319,131.1,W FRANKFORT,US
USC00119221,41.8128,-88.0728,207.3,WHEATON 3 SE,US
USC00119241,39.4408,-90.3789,176.8,WHITE HALL 1 E,US
USC00119274,38.6,-88.3167,139.9,WILCOX,US
USC00119275,37.985,-89.5958,151.2,WILLISVILLE,US
USC00119331,39.635,-90.4528,167.9,WINCHESTER,US
USC00119354,39.4458,-88.5961,210.3,WINDSOR,US
USC00119469,41.1831,-90.3167,248.4,WOODHULL,US
USC00119480,42.3628,-88.5314,288.6,WOODSTOCK 5NW,US
USC00119506,41.0183,-89.8353,189.0,WYOMING 5SW,US
USC00119816,40.7781,-90.0072,203.9,YATES CITY,US
USC00119822,41.65,-88.45,182.9,YORKVILLE,US
USC00119827,41.6211,-88.4356,221.9,YORKVILLE 2SE,US
USC00119854,42.1833,-90.05,256.6,ZION,US
USC00120014,41.3525,-85.2964,301.8,AVILLA 3SW,US
USC00120075,41.3906,-85.4222,281.9,ALBION,US
USC00120076,41.4,-85.3333,299.6,ALBION 5 E,US
USC00120096,40.1967,-85.6703,265.5,ALEXANDRIA 5 S,US
USC00120132,39.5739,-85.1583,233.8,ALPINE 2 NE,US
USC00120172,40.0833,-85.6167,262.1,ANDERSON MOUNDS SP,US
USC00120177,40.1167,-85.6814,256.9,ANDERSON 1 N,US
USC00120182,40.105,-85.6717,265.2,ANDERSON WTR WKS,US
USC00120200,41.6639,-85.0183,310.9,ANGOLA,US
USC00120270,39.4,-87.1,-999.9,ASHBORO,US
USC00120328,40.2833,-87.25,158.5,ATTICA,US
USC00120331,40.2839,-87.1964,221.6,ATTICA 2E,US
USC00120332,41.3667,-85.0333,266.7,AUBURN 1 E,US
USC00120334,41.3333,-85.05,266.7,AUBURN 2 SSE,US
USC00120336,38.7833,-85.8333,159.1,AUSTIN 2 NW,US
USC00120482,39.2969,-85.2186,295.7,BATESVILLE WTR WKS,US
USC00120545,38.85,-86.5,203.9,BEDFORD,US
USC00120550,38.8397,-86.5217,177.1,BEDFORD 4 SW,US
USC00120676,40.6683,-84.93,255.7,BERNE WWTP,US
USC00120704,38.7667,-87.3167,146.0,BICKNELL,US
USC00120784,39.1739,-86.5208,253.0,BLOOMINGTON INDIANA UNIV,US
USC00120786,39.1333,-86.6167,256.0,BLOOMINGTON 5 SW,US
USC00120824,40.7833,-85.1667,263.7,BLUFFTON,US
USC00120825,40.7422,-85.1714,249.9,BLUFFTON MAIN ST BRG,US
USC00120829,40.75,-85.1833,248.4,BLUFFTON 1 N,US
USC00120830,40.8142,-85.1547,262.4,BLUFFTON 6N,US
USC00120831,40.7333,-85.1667,256.0,BLUFFTON WTR WKS,US
USC00120852,38.0303,-87.2736,121.9,BOONVILLE 1S,US
USC00120858,40.535,-87.453,235.3,BOSWELL 4WNW,US
USC00120877,39.3853,-87.04,183.2,BOWLING GREEN 1 W,US
USC00120898,38.3667,-86.0667,228.9,BRADFORD,US
USC00120922,39.5108,-87.1242,207.0,BRAZIL,US
USC00120975,39.2167,-84.85,-999.9,BRIGHT,US
USC00121021,40.8656,-87.3692,198.1,BROOK,US
USC00121030,39.4239,-85.0144,192.0,BROOKVILLE,US
USC00121061,39.8172,-86.3925,260.6,BROWNSBURG 2 S,US
USC00121147,40.4875,-86.4089,220.7,BURLINGTON 1 NW,US
USC00121187,41.4083,-84.8536,259.1,BUTLER 1 SE,US
USC00121192,39.0356,-85.5306,242.3,BUTLERVILLE 1 WNW,US
USC00121197,39.05,-85.55,223.1,BUTLERVILLE 2 WNW,US
USC00121229,39.8667,-85.1833,304.8,CAMBRIDGE CITY 3 N,US
USC00121256,37.8994,-86.7072,122.5,CANNELTON,US
USC00121259,38.6333,-86.0333,228.9,CANTON,US
USC00121303,39.9617,-86.0586,229.2,CARMEL 3 E,US
USC00121315,39.7,-86.4667,241.1,CARTERSBURG,US
USC00121326,39.88,-86.0514,251.2,CASTLETON 2 S,US
USC00121402,39.4861,-86.4183,185.9,CENTERTON 2 S,US
USC00121415,40.6628,-86.8814,213.4,CHALMERS,US
USC00121417,40.6653,-86.955,219.5,CHALMERS 5 W,US
USC00121425,38.65,-85.7,167.6,CHARLESTOWN 5 NNW,US
USC00121615,38.7397,-85.4214,143.9,CLIFTY CREEK,US
USC00121626,39.6564,-87.3953,139.0,CLINTON,US
USC00121628,39.6592,-87.4392,184.4,CLINTON 2 W,US
USC00121647,39.5386,-86.8522,253.0,CLOVERDALE 4 WNW,US
USC00121719,40.9167,-87.15,203.9,COLLEGEVILLE ST JOE AP,US
USC00121734,41.15,-85.4833,271.0,COLUMBIA CITY,US
USC00121739,41.1453,-85.4897,254.2,COLUMBIA CITY,US
USC00121747,39.1661,-85.9228,185.6,COLUMBUS,US
USC00121752,39.2106,-85.8883,192.6,COLUMBUS UTILITIES,US
USC00121772,39.6667,-85.6667,-999.9,CONNERSVILLE,US
USC00121777,39.65,-85.1833,281.0,CONNERSVILLE 2 W,US
USC00121814,38.2181,-86.1183,217.9,CORYDON,US
USC00121841,40.1397,-87.4067,150.9,COVINGTON 1 WNW,US
USC00121843,40.1167,-87.45,189.0,COVINGTON 4 SW,US
USC00121863,38.2833,-86.0667,198.1,CRANDALL,US
USC00121869,38.8725,-86.835,222.5,CRANE NSA,US
USC00121873,40.0028,-86.8011,254.8,CRAWFORDSVILLE 6 SE,US
USC00121877,40.05,-86.9167,228.9,CRAWFORDSVILLE,US
USC00121882,40.0489,-86.8997,203.9,CRAWFORDSVILLE PWR PLT,US
USC00121938,41.4167,-87.3667,214.0,CROWN POINT,US
USC00121940,41.4389,-87.3544,212.1,CROWN PT 1N,US
USC00121952,41.1667,-86.4667,223.1,CULVER EXP FARM,US
USC00121998,37.8333,-87.6667,113.1,CYPRESS DAM 48,US
USC00122041,39.7344,-86.5361,291.4,DANVILLE 3 SW,US
USC00122096,40.8483,-84.93,239.3,DECATUR 1 N,US
USC00122106,38.5167,-87.5167,139.9,DECKER,US
USC00122122,38.1,-87.2,100.3,DEGONIA SPRINGS,US
USC00122149,40.615,-86.6661,169.5,DELPHI 2 N,US
USC00122161,41.2083,-87.2175,199.6,DEMOTTE WWTP,US
USC00122166,40.8575,-86.0747,209.1,DENVER,US
USC00122184,38.7997,-85.6725,193.5,DEPUTY 1 WNW,US
USC00122309,38.4558,-86.6983,210.3,DUBOIS SRN IN FORAGE FARM,US
USC00122549,38.8,-87.2333,139.9,EDWARDSPORT PWR PLT,US
USC00122554,38.2833,-85.9,-999.9,EDWARDSVILLE,US
USC00122586,41.7,-85.9333,244.1,ELKHART,US
USC00122589,41.6833,-85.9667,225.9,ELKHART,US
USC00122594,41.6778,-86.0022,228.6,ELKHART PUBLIC WORKS & UT,US
USC00122605,39.0314,-86.9372,203.9,ELLISTON,US
USC00122620,38.87,-87.0917,146.3,ELNORA,US
USC00122638,40.2872,-85.8453,264.0,ELWOOD,US
USC00122645,39.5333,-86.6333,238.0,EMINENCE,US
USC00122660,38.2789,-86.4683,155.4,ENGLISH,US
USC00122673,41.05,-87.45,200.9,ENOS 2 N,US
USC00122725,38.0,-86.0,131.1,EVANS LANDING,US
USC00122731,37.965,-87.5731,114.0,EVANSVILLE MUSEUM,US
USC00122732,38.0044,-87.5192,134.1,EVANSVILLE 3 NE,US
USC00122733,37.9667,-87.5833,100.6,EVANSVILLE FT COURT STN,US
USC00122813,39.25,-87.3833,174.0,FARMERSBURG,US
USC00122814,39.2425,-87.3906,167.0,FARMERSBURG TV-2,US
USC00122816,38.9756,-85.1028,271.3,FARMERS RETREAT,US
USC00122825,40.2539,-85.1483,294.1,FARMLAND 5 NNW,US
USC00122863,38.25,-86.7833,-999.9,FERDINAND SF,US
USC00122882,39.9844,-86.0203,243.8,FISHERS 2 N,US
USC00122931,40.5536,-86.5219,208.8,FLORA,US
USC00122981,40.8706,-87.3067,196.6,FORESMAN RIVER,US
USC00123021,41.2017,-85.1569,257.6,FT WAYNE,US
USC00123022,41.0817,-85.1147,231.6,FT WAYNE MAUMEE,US
USC00123023,41.1169,-85.2603,258.5,FT WAYNE 6NW,US
USC00123024,41.0833,-85.1667,249.0,FT WAYNE CITY,US
USC00123027,41.1,-85.1167,225.6,FT WAYNE DISPOSAL PLT,US
USC00123057,40.6167,-87.3167,249.9,FOWLER WTR WKS,US
USC00123062,40.6167,-87.3167,249.9,FOWLER,US
USC00123066,40.6339,-87.4919,216.4,FOWLER 10 W,US
USC00123078,40.9892,-86.8814,206.0,FRANCESVILLE,US
USC00123082,40.2986,-86.5067,251.2,FRANKFORT DISPOSAL,US
USC00123087,40.2833,-86.5,259.1,FRANKFORT,US
USC00123091,39.4683,-86.0411,219.5,FRANKLIN WWTP,US
USC00123093,39.4889,-86.0731,227.1,FRANKLIN 1 W,US
USC00123095,39.5167,-86.0667,235.0,FRANKLIN 2 NNE,US
USC00123104,38.8672,-87.3083,167.6,FREELANDVILLE,US
USC00123134,41.7333,-84.95,310.9,FREMONT 1 WSW,US
USC00123146,38.5947,-86.6128,223.4,FRENCH LICK 3N,US
USC00123179,40.5667,-86.1667,-999.9,GALVESTON 1 E,US
USC00123206,41.3414,-85.1292,268.2,GARRETT,US
USC00123207,41.3367,-85.1197,265.2,GARRETT 1 S,US
USC00123213,41.6167,-87.3833,182.9,GARY,US
USC00123418,41.5575,-85.8825,266.7,GOSHEN 3SW,US
USC00123497,37.9542,-86.9858,124.1,GRANDVIEW,US
USC00123501,39.1311,-87.6403,136.2,GRAYSVILLE 5 WNW,US
USC00123513,39.6439,-86.8767,224.0,GREENCASTLE 1 W,US
USC00123527,39.7858,-85.7611,264.9,GREENFIELD,US
USC00123532,39.7833,-85.7833,267.9,GREENFIELD HWY GARAGE,US
USC00123547,39.3475,-85.4892,285.6,GREENSBURG,US
USC00123550,39.35,-85.5,287.1,GREENSBURG WTR WKS,US
USC00123639,41.3667,-86.5667,212.1,HAMLET,US
USC00123650,41.5667,-87.5,-999.9,HAMMOND,US
USC00123777,40.4356,-85.2892,281.6,HARTFORD CITY 4 ESE,US
USC00123778,40.4667,-85.3667,280.1,HARTFORD CITY 1 N,US
USC00123858,39.4897,-87.5461,116.7,HAZLETON,US
USC00123863,38.5,-87.5333,121.9,HAZELTON GRAVEL PLT,US
USC00123868,41.26,-87.1997,197.2,HEBRON 4 S,US
USC00123881,40.4667,-84.85,-999.9,HECTOR,US
USC00123886,40.3167,-87.5,220.1,HEDRICK,US
USC00123915,38.5667,-85.7667,180.1,HENRYVILLE SF,US
USC00123960,39.2667,-86.35,-999.9,HICKORY HILL,US
USC00124008,41.5422,-87.2881,195.1,HOBART 2 WNW,US
USC00124023,38.25,-87.0333,-999.9,HOLLAND,US
USC00124113,41.7167,-85.4167,267.9,HOWE,US
USC00124165,41.5117,-85.1319,288.0,HUDSON 3SW,US
USC00124168,38.2667,-86.95,159.1,HUNTINGBURG AP,US
USC00124176,40.8833,-85.5,244.1,HUNTINGTON,US
USC00124181,40.8561,-85.4989,222.8,HUNTINGTON,US
USC00124216,39.1667,-87.3,149.0,HYMERA,US
USC00124244,41.6317,-87.0881,208.2,INDIANA DUNES NP,US
USC00124249,39.9075,-86.2892,249.3,INDIANAPOLIS EAGLE CREEK,US
USC00124254,39.8833,-86.1667,238.0,INDIANAPOLIS HOL PARK,US
USC00124260,39.7067,-86.2808,240.8,INDIANAPOLIS WFO,US
USC00124264,39.7667,-86.1667,242.0,INDIANAPOLIS MONUMT CY,US
USC00124266,39.7825,-86.1853,211.8,INDIANAPOLIS RIVERSIDE,US
USC00124267,39.85,-86.1167,225.9,INDIANAPOLIS FALL CK,US
USC00124272,39.7164,-86.0678,257.6,INDIANAPOLIS SE SIDE,US
USC00124286,39.7689,-86.185,213.7,INDIANAPOLIS ZOO,US
USC00124300,38.1233,-87.5319,139.3,INGLEFIELD 3 NE,US
USC00124356,39.9236,-86.5983,293.2,JAMESTOWN 2 E,US
USC00124364,39.1667,-87.1833,187.5,JASONVILLE 1 E,US
USC00124372,38.3856,-86.9406,137.2,JASPER,US
USC00124382,38.2833,-85.75,139.9,JEFFERSONVILLE,US
USC00124407,38.2667,-87.75,134.1,JOHNSON EXP FARM,US
USC00124449,40.3833,-87.4167,-999.9,JUDYVILLE,US
USC00124492,41.45,-85.25,305.1,KENDALLVILLE,US
USC00124497,41.45,-85.2272,301.8,KENDALLVILLE,US
USC00124527,40.7592,-87.4353,211.8,KENTLAND,US
USC00124550,41.0833,-86.5167,228.6,KEWANNA 7 NW,US
USC00124613,41.5369,-86.7022,230.1,KINGSBURY 1N,US
USC00124642,39.8075,-85.4878,303.9,KNIGHTSTOWN 2 ENE,US
USC00124657,41.3053,-86.6286,210.3,KNOX WWTP,US
USC00124659,41.3028,-86.6208,211.8,KNOX (RIVER),US
USC00124662,40.4583,-86.1758,250.5,KOKOMO 3 WSW,US
USC00124667,40.4614,-86.2122,248.1,KOKOMO 5 WSW,US
USC00124698,38.05,-86.1333,167.6,LACONIA,US
USC00124711,40.4,-86.8833,159.1,LAFAYETTE,US
USC00124715,40.2964,-86.9028,223.1,LAFAYETTE 8 S,US
USC00124729,41.65,-85.4333,267.9,LAGRANGE,US
USC00124730,41.6475,-85.4122,274.3,LAGRANGE,US
USC00124737,40.8667,-85.7,253.0,LAGRO 3 NE,US
USC00124778,41.0858,-87.3833,205.7,LAKE VILLAGE 7SE,US
USC00124782,41.5269,-86.2692,256.3,LAKEVILLE,US
USC00124788,41.5603,-86.1581,260.6,LAKEVILLE 7 NE,US
USC00124816,38.2167,-86.0167,235.0,LANESVILLE 2 SW,US
USC00124832,40.0114,-85.8436,262.1,LAPEL 4 S,US
USC00124837,41.6117,-86.7297,246.6,LAPORTE,US
USC00124867,39.5,-85.1833,-999.9,LAUREL,US
USC00124880,39.0917,-84.8556,142.0,LAWRENCEBURG,US
USC00124900,38.1833,-86.3333,128.0,LEAVENWORTH DAM 44,US
USC00124902,38.215,-86.3661,215.8,LEAVENWORTH 2NW,US
USC00124908,40.0517,-86.475,289.6,LEBANON WTR WKS,US
USC00124910,40.0506,-86.5744,281.9,LEBANON 6 W,US
USC00124918,41.3306,-85.7819,256.0,LEESBURG 4 E,US
USC00124973,39.82,-85.3242,340.5,LEWISVILLE,US
USC00124977,38.675,-85.6033,192.0,LEXINGTON 3N,US
USC00125049,39.6322,-84.9303,301.8,LIBERTY,US
USC00125050,39.5903,-84.9208,301.8,LIBERTY 3 SSE,US
USC00125055,41.4311,-85.5897,282.2,LIGONIER 2 S,US
USC00125072,40.1586,-86.905,249.9,LINDEN 2 S,US
USC00125117,40.7478,-86.3878,182.9,LOGANSPORT CICOTT ST,US
USC00125122,40.75,-86.35,192.0,LOGANSPORT RADIO WSAL,US
USC00125174,41.2644,-87.4175,202.7,LOWELL WWTP,US
USC00125212,38.25,-87.3,164.9,LYNNVILLE 3 N,US
USC00125217,39.9667,-86.05,225.6,LYNNWOOD FARMS,US
USC00125237,38.7369,-85.3942,140.2,MADISON SEWAGE PLT,US
USC00125322,38.3756,-86.3397,176.8,MARENGO,US
USC00125337,40.58,-85.6586,240.8,MARION 2 N,US
USC00125342,40.5667,-85.6667,-999.9,MARION DISPOSAL PLT,US
USC00125381,38.7833,-84.9667,146.0,MARKLAND DAM 39,US
USC00125387,40.8333,-85.3,-999.9,MARKLE,US
USC00125394,39.8439,-87.1875,215.8,MARSHALL,US
USC00125397,39.8167,-87.2,221.9,MARSHALL 2 SSW,US
USC00125407,39.4042,-86.4525,180.4,MARTINSVILLE 2 SW,US
USC00125412,39.3333,-86.4167,259.1,MARTINSVILLE SF,US
USC00125435,39.6167,-85.3333,320.0,MAUZY,US
USC00125485,38.1108,-87.5325,152.4,MCCUTCHANVILLE 4N,US
USC00125535,41.1589,-86.9014,211.8,MEDARYVILLE 5 N,US
USC00125541,38.7914,-86.2097,159.7,MEDORA 3 SW,US
USC00125562,39.0447,-87.5289,146.3,MEROM 2 ESE,US
USC00125604,41.7167,-86.85,183.2,MICHIGAN CITY,US
USC00125607,41.7,-86.8167,198.1,MICHIGAN CY PHILIPS AP,US
USC00125613,40.0631,-85.5778,286.5,MIDDLETOWN 2 W,US
USC00125656,39.1167,-85.1333,302.1,MILAN WTR WKS,US
USC00125658,39.1619,-85.0517,297.2,MILAN 5 NE,US
USC00125694,41.6667,-86.1333,226.8,MISHAWAKA,US
USC00125700,38.7894,-86.3964,199.6,MITCHELL 6 NE,US
USC00125815,40.9867,-84.8836,242.3,MONROEVILLE 1 NW,US
USC00125827,39.7942,-87.3706,157.9,MONTEZUMA,US
USC00125829,39.7886,-87.3639,154.2,MONTEZUMA 1 SE,US
USC00125837,40.755,-86.7622,208.8,MONTICELLO,US
USC00125873,39.1167,-85.1,299.0,MOORES HILL,US
USC00125874,39.0997,-84.9953,253.3,MOORES HILL 5 E,US
USC00125888,40.9586,-87.4778,205.4,MOROCCO 1NW,US
USC00125897,40.9667,-87.45,200.9,MOROCCO WTR WKS,US
USC00125923,39.6483,-85.6781,269.7,MORRISTOWN 2 SE,US
USC00126001,37.9286,-87.8956,108.8,MT VERNON,US
USC00126018,40.1333,-85.35,289.9,MUNCIE 4 SE,US
USC00126023,40.1825,-85.3497,294.4,MUNCIE,US
USC00126055,39.1983,-85.3153,302.7,NAPOLEON 1 SE,US
USC00126056,39.24,-86.2294,210.3,NASHVILLE 2 NNE,US
USC00126102,38.3167,-85.8167,155.4,NEW ALBANY 2 N,US
USC00126117,39.9,-86.2667,267.9,NEW AUGUSTA 2 WNW,US
USC00126131,38.9275,-87.0111,167.6,NEWBERRY,US
USC00126146,37.95,-87.4667,116.1,NEWBURGH ARCHAEOL EXCA,US
USC00126151,37.9325,-87.3744,115.8,NEWBURGH L&D,US
USC00126160,41.7064,-86.5033,231.6,NEW CARLISLE,US
USC00126164,39.8942,-85.3953,302.1,NEW CASTLE 3 SW,US
USC00126179,38.1342,-87.9481,118.9,NEW HARMONY,US
USC00126304,39.55,-86.1,239.3,NEW WHITELAND,US
USC00126338,40.0469,-86.0169,234.7,NOBLESVILLE RIVER,US
USC00126340,40.0383,-86.0711,252.1,NOBLESVILLE 3 W,US
USC00126343,40.0167,-86.0167,235.0,NOBLESVILLE SEWAGE PLT,US
USC00126400,41.3589,-85.6997,289.9,NORTHERN INDIANA WFO,US
USC00126401,41.1733,-86.7572,213.4,N JUDSON 3 S,US
USC00126416,41.5361,-86.4361,228.6,NORTH LIBERTY,US
USC00126420,40.9936,-85.775,231.6,N MANCHESTER WWTP,US
USC00126435,39.0011,-85.5994,219.2,N VERNON 2 ESE,US
USC00126437,38.9886,-85.5858,228.6,VERNON 1 ENE,US
USC00126462,40.0667,-86.2167,243.8,NORTHFIELD,US
USC00126465,41.7,-86.2333,223.1,NOTRE DAME MOREAU SEM,US
USC00126506,39.9,-85.9833,242.3,OAKLANDON GEIST RSVR,US
USC00126542,41.6167,-87.1833,185.9,OGDEN DUNES,US
USC00126580,38.8886,-86.5517,197.8,OOLITIC PURDUE EX FM,US
USC00126615,41.1572,-86.5636,214.9,ORA 1 SW,US
USC00126625,39.1333,-85.2833,281.0,OSGOOD,US
USC00126697,38.4075,-86.1106,234.7,PALMYRA,US
USC00126699,38.4167,-86.1167,232.0,PALMYRA 2,US
USC00126705,38.5556,-86.4858,170.7,PAOLI,US
USC00126710,38.5333,-86.4833,195.1,PAOLI,US
USC00126711,38.4353,-86.7033,171.0,PATOKA LAKE,US
USC00126801,40.3522,-87.525,213.4,PENCE 1 SW,US
USC00126808,39.9833,-85.7667,249.9,PENDLETON REFORMATORY,US
USC00126830,40.0739,-87.5067,186.2,PERRYSVILLE 4 WNW,US
USC00126864,40.7647,-86.0739,201.2,PERU,US
USC00126872,38.465,-87.2658,143.9,PETERSBURG 61 BRG,US
USC00126988,41.5919,-85.1017,324.9,PLEASANT LAKE 4NW,US
USC00126989,41.3392,-86.3358,248.4,PLYMOUTH,US
USC00127028,41.3333,-86.3167,239.3,PLYMOUTH PWR SUBSTN,US
USC00127036,40.4167,-85.8167,-999.9,POINT ISABEL,US
USC00127069,40.4175,-84.9925,277.4,PORTLAND 1 SW,US
USC00127079,38.1667,-87.8,134.1,POSEYVILLE 1 SW,US
USC00127083,38.1656,-87.7853,131.1,POSEYVILLE,US
USC00127086,38.1464,-87.8472,143.0,POSEYVILLE 6SE,US
USC00127099,39.2481,-87.51,167.6,PRAIRIE CREEK 2 S,US
USC00127102,41.64,-85.1967,301.8,PRAIRIE HEIGHTS,US
USC00127125,38.3517,-87.5925,137.2,1 WSW PRINCETON,US
USC00127169,39.5667,-86.8667,228.9,PUTNAMVILLE 1 W,US
USC00127235,39.8833,-86.1333,217.3,RAVENSWOOD,US
USC00127243,41.75,-84.8667,-999.9,RAY PO,US
USC00127255,39.5022,-87.0033,191.4,REELSVILLE 4 SW,US
USC00127267,40.7942,-87.1719,210.3,REMINGTON 2NNW,US
USC00127298,40.9239,-87.1753,200.6,RENSSELAER WWTP,US
USC00127357,39.7667,-84.8333,346.9,RICHMOND AIRPORT,US
USC00127362,39.85,-84.85,296.0,RICHMOND WTR WKS,US
USC00127370,39.8544,-84.8778,306.3,RICHMOND WTR WKS,US
USC00127398,40.2553,-84.9958,315.5,RIDGEVILLE 3 SSE,US
USC00127442,39.0203,-87.5686,128.0,RIVERTON,US
USC00127477,41.0667,-86.2167,-999.9,ROCHESTER US FISHERIES,US
USC00127482,41.0664,-86.2097,231.6,ROCHESTER,US
USC00127508,37.8833,-87.05,-999.9,ROCKPORT,US
USC00127511,37.9392,-87.0589,125.0,ROCKPORT 4 N,US
USC00127522,39.7594,-87.2269,210.0,ROCKVILLE,US
USC00127547,37.9333,-86.5333,-999.9,ROME,US
USC00127601,40.8628,-86.5089,219.5,ROYAL CTR,US
USC00127646,39.6042,-85.4533,289.0,RUSHVILLE,US
USC00127722,39.4333,-85.6,-999.9,ST PAUL 2 E,US
USC00127724,38.1642,-86.8094,155.4,SAINT MEINRAD,US
USC00127747,40.3833,-84.8667,299.0,SALAMONIA,US
USC00127755,38.6158,-86.0856,239.3,SALEM,US
USC00127768,38.6167,-86.0333,265.2,SALEM 4 ENE,US
USC00127783,38.8833,-87.1833,140.2,SANDBORN,US
USC00127875,38.6886,-85.785,173.7,SCOTTSBURG,US
USC00127930,38.9617,-85.8608,181.4,SEYMOUR HWY GARAGE,US
USC00127935,38.9542,-85.9044,172.8,SEYMOUR 1 WSW,US
USC00127959,39.1614,-87.2436,167.3,SHAKAMAK SP,US
USC00127991,41.1828,-87.3425,195.1,SHELBY RIVER,US
USC00127999,39.5283,-85.7914,229.2,SHELBYVILLE SEWAGE PLT,US
USC00128036,38.5528,-86.7944,145.4,SHOALS 8 S,US
USC00128212,41.7203,-86.2692,204.2,S BEND WWTP,US
USC00128271,39.7833,-86.25,221.3,SPEEDWAY INDIANAPOLIS,US
USC00128290,39.2839,-86.7706,167.3,SPENCER,US
USC00128295,39.2833,-86.7667,200.9,SPENCER WTR WKS,US
USC00128345,40.0333,-85.4,-999.9,SPRINGPORT,US
USC00128352,38.25,-87.25,152.4,SPURGEON,US
USC00128436,41.3175,-84.9461,259.1,ST JOE 2W,US
USC00128437,41.7006,-86.2486,216.4,S BEND,US
USC00128442,38.2672,-87.1431,198.1,STENDAL,US
USC00128448,38.1833,-87.8333,-999.9,STEWARTSVILLE,US
USC00128528,39.1,-87.4167,156.1,SULLIVAN,US
USC00128546,39.2333,-85.1,310.3,SUNMAN,US
USC00128549,39.2347,-85.0756,310.9,SUNMAN 1 E,US
USC00128610,41.4,-85.7333,-999.9,SYRACUSE,US
USC00128698,37.9531,-86.7747,118.9,TELL CITY,US
USC00128723,39.4708,-87.4081,154.5,TERRE HAUTE INDIANA STATE,US
USC00128732,39.4761,-87.4181,152.4,TERRE HAUTE WTR CORP,US
USC00128737,41.1667,-87.3333,-999.9,THAYER,US
USC00128784,40.2233,-86.1086,271.3,TIPTON 5 SW,US
USC00128789,40.2833,-86.0667,264.9,TIPTON HWY GARAGE,US
USC00128809,41.5833,-85.5667,-999.9,TOPEKA,US
USC00128848,39.4069,-86.1603,256.0,TRAFALGAR,US
USC00128956,40.2,-84.8,337.7,UNION CITY,US
USC00128967,37.7953,-87.993,103.6,JT MYERS LOCKS & DAM,US
